Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
22.04.2022;23.04.2022;303.800,75;132.740,75;16.530,50
23.04.2022;24.04.2022;254.649,50;46.460,75;17.334,00
24.04.2022;25.04.2022;256.003,25;58.394,75;15.853,50
25.04.2022;26.04.2022;293.332,50;198.227,00;6.438,75
26.04.2022;27.04.2022;290.035,50;204.013,50;5.389,50
27.04.2022;28.04.2022;287.815,25;193.745,50;6.089,00
28.04.2022;29.04.2022;288.617,25;189.414,00;8.492,75
29.04.2022;30.04.2022;285.450,75;195.701,50;5.097,25
30.04.2022;01.05.2022;240.411,25;140.554,25;6.713,75
01.05.2022;02.05.2022;222.516,25;133.755,75;11.692,25
02.05.2022;03.05.2022;278.658,25;175.807,25;4.117,50
03.05.2022;04.05.2022;287.925,00;186.661,75;3.410,50
04.05.2022;05.05.2022;282.543,75;200.392,75;2.583,75
05.05.2022;06.05.2022;288.405,75;194.368,75;6.726,50
06.05.2022;07.05.2022;283.833,50;198.207,00;4.306,00
07.05.2022;08.05.2022;248.245,50;146.500,75;8.906,00
08.05.2022;09.05.2022;225.583,00;110.807,50;13.350,50
09.05.2022;10.05.2022;278.333,75;148.660,25;2.164,00
10.05.2022;11.05.2022;296.344,25;124.109,50;9.506,50
11.05.2022;12.05.2022;289.428,25;99.357,00;10.812,50
12.05.2022;13.05.2022;295.861,00;73.446,50;13.831,00
13.05.2022;14.05.2022;294.274,50;117.250,25;11.543,75
14.05.2022;15.05.2022;257.403,75;61.240,75;15.326,75
15.05.2022;16.05.2022;229.015,00;108.045,50;11.941,75
16.05.2022;17.05.2022;279.116,25;148.966,50;5.842,75
17.05.2022;18.05.2022;294.784,75;188.529,75;1.985,25
18.05.2022;19.05.2022;298.860,25;129.931,00;12.673,50
19.05.2022;20.05.2022;297.957,50;124.744,25;5.447,25
20.05.2022;21.05.2022;291.493,00;149.828,75;4.088,75
21.05.2022;22.05.2022;267.069,25;-25.621,50;18.759,50
22.05.2022;23.05.2022;221.533,50;113.252,50;11.942,25
23.05.2022;24.05.2022;279.907,75;86.353,75;3.196,50
24.05.2022;25.05.2022;290.717,00;120.821,75;12.347,00
25.05.2022;26.05.2022;270.577,50;146.556,75;9.068,50
26.05.2022;27.05.2022;240.410,25;13.253,25;15.811,50
27.05.2022;28.05.2022;261.708,75;-19.599,25;16.697,50
28.05.2022;29.05.2022;251.716,75;-19.905,00;14.400,50
29.05.2022;30.05.2022;226.479,00;122.088,75;7.277,00
30.05.2022;31.05.2022;277.461,50;194.706,75;2.850,75
31.05.2022;01.06.2022;280.459,25;189.640,25;7.253,00
01.06.2022;02.06.2022;276.350,50;160.387,00;9.789,25
02.06.2022;03.06.2022;288.890,50;145.036,75;10.947,75
03.06.2022;04.06.2022;263.438,25;137.738,00;8.365,00
04.06.2022;05.06.2022;224.989,25;117.443,25;10.044,00
05.06.2022;06.06.2022;209.319,50;58.836,25;10.999,00
06.06.2022;07.06.2022;219.282,75;79.194,25;16.851,75
07.06.2022;08.06.2022;264.469,25;150.680,50;5.713,00
08.06.2022;09.06.2022;263.337,50;167.616,50;3.005,75
09.06.2022;10.06.2022;272.980,75;168.119,75;2.331,50
10.06.2022;11.06.2022;270.113,75;138.410,25;6.154,75
11.06.2022;12.06.2022;235.027,00;128.414,75;9.601,75
12.06.2022;13.06.2022;220.668,50;105.894,25;13.207,00
13.06.2022;14.06.2022;278.668,75;101.665,00;8.829,00
14.06.2022;15.06.2022;287.535,25;137.048,25;4.394,75
15.06.2022;16.06.2022;271.684,50;158.407,25;4.169,75
16.06.2022;17.06.2022;272.967,25;131.694,75;7.286,25
17.06.2022;18.06.2022;267.534,00;152.411,00;5.228,25
18.06.2022;19.06.2022;249.746,75;64.597,50;9.424,25
19.06.2022;20.06.2022;229.340,00;52.187,50;12.373,25
20.06.2022;21.06.2022;264.398,50;174.077,75;3.239,75
21.06.2022;22.06.2022;276.726,75;109.259,00;8.908,75
22.06.2022;23.06.2022;271.010,25;159.130,25;6.591,25
23.06.2022;24.06.2022;266.337,25;135.430,25;8.736,00
24.06.2022;25.06.2022;289.550,25;101.598,75;7.142,00
25.06.2022;26.06.2022;235.857,25;148.320,00;11.690,75
26.06.2022;27.06.2022;224.800,50;125.293,50;16.295,50
27.06.2022;28.06.2022;283.201,75;135.894,00;7.532,00
28.06.2022;29.06.2022;277.179,25;149.134,25;10.411,25
29.06.2022;30.06.2022;273.470,75;168.656,75;11.783,50
30.06.2022;01.07.2022;280.107,75;183.599,00;8.541,75
01.07.2022;02.07.2022;277.557,00;151.202,25;11.663,50
02.07.2022;03.07.2022;232.410,50;97.140,75;15.600,25
03.07.2022;04.07.2022;230.862,25;58.145,75;17.425,00
04.07.2022;05.07.2022;267.194,50;127.260,25;14.032,00
05.07.2022;06.07.2022;273.995,75;139.629,25;13.364,25
06.07.2022;07.07.2022;274.670,25;131.467,00;13.528,25
07.07.2022;08.07.2022;284.773,50;120.495,75;12.938,00
08.07.2022;09.07.2022;278.592,25;91.038,25;15.677,00
09.07.2022;10.07.2022;246.379,25;64.670,50;13.596,75
10.07.2022;11.07.2022;233.663,25;22.509,75;18.624,75
11.07.2022;12.07.2022;262.436,25;120.922,25;6.216,00
12.07.2022;13.07.2022;264.654,00;116.405,25;10.433,00
13.07.2022;14.07.2022;279.798,00;117.985,75;14.809,75
14.07.2022;15.07.2022;278.178,00;111.037,75;10.356,50
15.07.2022;16.07.2022;273.558,25;85.274,50;10.462,75
16.07.2022;17.07.2022;238.366,00;14.280,25;19.458,00
17.07.2022;18.07.2022;215.218,25;77.063,75;15.755,00
18.07.2022;19.07.2022;254.464,25;163.463,50;10.861,00
19.07.2022;20.07.2022;263.224,00;145.289,00;8.942,25
20.07.2022;21.07.2022;273.419,50;106.150,00;14.959,75
21.07.2022;22.07.2022;282.447,50;122.026,50;11.851,75
22.07.2022;23.07.2022;261.599,75;152.493,00;15.082,25
23.07.2022;24.07.2022;229.287,50;111.944,00;9.859,00
24.07.2022;25.07.2022;211.370,50;97.173,50;20.327,75
25.07.2022;26.07.2022;274.288,75;71.398,25;14.646,25
26.07.2022;27.07.2022;268.374,75;101.063,25;9.732,75
27.07.2022;28.07.2022;262.736,25;117.407,50;10.989,75
28.07.2022;29.07.2022;261.578,00;145.210,75;13.210,75
29.07.2022;30.07.2022;265.861,25;127.255,25;6.824,00
30.07.2022;31.07.2022;221.680,25;133.757,50;13.087,75
31.07.2022;01.08.2022;206.977,50;112.047,50;20.486,50
01.08.2022;02.08.2022;254.237,75;152.463,00;12.543,75
02.08.2022;03.08.2022;257.888,50;161.028,75;13.468,75
03.08.2022;04.08.2022;261.374,75;153.182,50;9.236,50
04.08.2022;05.08.2022;264.190,00;148.348,00;5.734,25
05.08.2022;06.08.2022;259.960,50;139.427,75;10.742,50
06.08.2022;07.08.2022;236.398,75;89.941,00;15.765,50
07.08.2022;08.08.2022;205.337,75;108.626,50;14.505,25
08.08.2022;09.08.2022;244.293,00;148.755,00;9.969,50
09.08.2022;10.08.2022;251.183,50;149.495,50;9.861,25
10.08.2022;11.08.2022;252.448,75;144.668,25;10.838,75
11.08.2022;12.08.2022;256.105,75;137.577,00;6.227,50
12.08.2022;13.08.2022;252.478,50;126.173,25;12.627,00
13.08.2022;14.08.2022;224.000,50;135.430,00;10.289,25
14.08.2022;15.08.2022;223.015,75;110.175,00;14.127,75
15.08.2022;16.08.2022;268.231,50;161.783,50;7.596,25
16.08.2022;17.08.2022;262.630,25;170.412,50;8.009,75
17.08.2022;18.08.2022;263.442,25;181.328,75;6.356,75
18.08.2022;19.08.2022;272.058,00;174.683,25;9.402,50
19.08.2022;20.08.2022;264.375,50;196.332,50;4.808,50
20.08.2022;21.08.2022;227.110,25;174.933,50;9.301,00
21.08.2022;22.08.2022;212.556,25;131.464,25;20.600,00
22.08.2022;23.08.2022;262.435,50;188.387,25;8.586,00
23.08.2022;24.08.2022;268.678,00;183.234,25;10.496,25
24.08.2022;25.08.2022;268.199,50;177.371,75;9.604,50
25.08.2022;26.08.2022;279.849,25;175.192,75;11.242,50
26.08.2022;27.08.2022;264.514,00;191.283,75;7.457,50
27.08.2022;28.08.2022;229.934,50;161.595,25;5.943,50
28.08.2022;29.08.2022;222.923,00;92.281,00;20.605,50
29.08.2022;30.08.2022;263.245,75;159.402,25;9.115,00
30.08.2022;31.08.2022;258.105,50;175.648,00;9.810,00
31.08.2022;01.09.2022;267.697,00;168.680,75;6.192,50
01.09.2022;02.09.2022;266.619,00;163.240,25;5.542,25
02.09.2022;03.09.2022;268.267,50;134.879,25;7.888,25
03.09.2022;04.09.2022;247.092,50;60.874,50;16.525,25
04.09.2022;05.09.2022;236.317,00;79.706,50;11.954,25
05.09.2022;06.09.2022;281.649,75;104.008,25;11.927,25
06.09.2022;07.09.2022;283.143,25;124.287,25;12.322,75
07.09.2022;08.09.2022;278.328,00;158.706,25;10.238,50
08.09.2022;09.09.2022;293.783,50;179.813,75;5.880,50
09.09.2022;10.09.2022;260.816,75;148.796,50;9.855,00
10.09.2022;11.09.2022;222.882,25;140.577,50;9.833,50
11.09.2022;12.09.2022;210.738,75;148.164,25;10.145,50
12.09.2022;13.09.2022;253.695,25;185.363,75;6.497,75
13.09.2022;14.09.2022;281.254,75;144.726,75;5.887,50
14.09.2022;15.09.2022;277.314,75;209.174,50;2.991,75
15.09.2022;16.09.2022;286.675,50;125.160,00;5.474,00
16.09.2022;17.09.2022;294.341,75;36.932,25;6.770,75
17.09.2022;18.09.2022;243.137,00;29.675,50;10.952,25
18.09.2022;19.09.2022;230.761,25;11.164,00;14.724,75
19.09.2022;20.09.2022;272.015,00;107.242,75;8.507,75
20.09.2022;21.09.2022;261.339,00;153.641,75;8.608,50
21.09.2022;22.09.2022;259.307,75;186.058,25;3.992,25
22.09.2022;23.09.2022;261.727,50;193.760,00;6.819,25
23.09.2022;24.09.2022;262.030,00;177.412,75;6.231,00
24.09.2022;25.09.2022;226.673,25;172.942,25;6.260,25
25.09.2022;26.09.2022;215.454,25;162.721,25;9.115,25
26.09.2022;27.09.2022;279.731,00;122.430,00;12.710,25
27.09.2022;28.09.2022;282.387,50;146.094,00;8.168,00
28.09.2022;29.09.2022;270.143,00;216.657,50;6.642,50
29.09.2022;30.09.2022;269.629,75;200.722,75;9.124,75
30.09.2022;01.10.2022;266.234,25;174.575,75;10.801,00
01.10.2022;02.10.2022;268.718,00;35.267,50;16.095,25
02.10.2022;03.10.2022;253.898,00;10.813,25;18.560,75
03.10.2022;04.10.2022;250.889,50;30.909,50;14.022,50
04.10.2022;05.10.2022;271.750,00;155.924,25;11.355,25
05.10.2022;06.10.2022;293.592,75;81.842,50;19.545,00
06.10.2022;07.10.2022;301.208,75;82.696,00;15.128,50
07.10.2022;08.10.2022;285.836,00;147.875,50;7.757,00
08.10.2022;09.10.2022;262.075,75;82.513,75;13.273,75
09.10.2022;10.10.2022;230.582,75;97.207,50;15.444,00
10.10.2022;11.10.2022;292.159,00;101.576,75;12.926,50
11.10.2022;12.10.2022;288.292,25;167.288,75;6.539,75
12.10.2022;13.10.2022;265.553,50;190.911,50;9.730,50
13.10.2022;14.10.2022;273.081,00;187.130,75;9.269,75
14.10.2022;15.10.2022;267.058,00;193.596,00;10.798,00
15.10.2022;16.10.2022;241.145,75;134.924,00;10.575,50
16.10.2022;17.10.2022;241.659,25;112.943,50;20.286,50
17.10.2022;18.10.2022;273.390,25;135.182,00;12.470,00
18.10.2022;19.10.2022;284.735,25;209.794,00;11.169,25
19.10.2022;20.10.2022;273.030,50;197.565,25;10.333,75
20.10.2022;21.10.2022;291.213,00;104.223,00;10.700,50
21.10.2022;22.10.2022;278.907,25;167.027,75;7.707,50
22.10.2022;23.10.2022;233.142,25;142.083,00;13.769,00
23.10.2022;24.10.2022;223.987,50;121.067,50;7.886,75
24.10.2022;25.10.2022;284.469,75;73.984,75;14.515,25
25.10.2022;26.10.2022;288.299,00;130.265,75;10.397,25
26.10.2022;27.10.2022;265.902,75;185.139,50;7.553,75
27.10.2022;28.10.2022;273.682,00;159.205,00;6.228,50
28.10.2022;29.10.2022;276.708,25;116.480,50;8.147,75
29.10.2022;30.10.2022;242.649,25;150.501,25;4.644,25
30.10.2022;31.10.2022;222.214,00;149.564,50;11.460,00
31.10.2022;01.11.2022;222.787,50;162.810,75;4.773,25
01.11.2022;02.11.2022;276.719,50;158.121,75;13.836,00
02.11.2022;03.11.2022;296.584,00;82.505,00;14.640,75
03.11.2022;04.11.2022;301.997,25;120.970,25;8.365,50
04.11.2022;05.11.2022;282.871,00;199.250,00;8.226,25
05.11.2022;06.11.2022;261.415,75;140.735,75;3.122,00
06.11.2022;07.11.2022;261.620,00;54.808,00;15.944,25
07.11.2022;08.11.2022;314.726,75;93.626,25;9.565,75
08.11.2022;09.11.2022;310.097,50;106.548,75;11.052,75
09.11.2022;10.11.2022;302.719,00;107.222,00;12.980,75
10.11.2022;11.11.2022;310.142,50;113.711,75;11.626,00
11.11.2022;12.11.2022;306.763,25;143.110,75;10.218,50
12.11.2022;13.11.2022;255.851,75;192.269,25;6.570,00
13.11.2022;14.11.2022;233.658,00;146.510,25;13.915,75
14.11.2022;15.11.2022;286.918,50;145.636,25;12.455,25
15.11.2022;16.11.2022;286.562,00;177.173,75;13.700,25
16.11.2022;17.11.2022;305.457,00;157.513,75;15.093,50
17.11.2022;18.11.2022;312.810,75;63.710,50;16.908,50
18.11.2022;19.11.2022;317.576,25;203.051,00;13.339,25
19.11.2022;20.11.2022;284.494,50;208.035,75;12.098,75
20.11.2022;21.11.2022;257.249,75;203.537,25;17.428,75
21.11.2022;22.11.2022;305.160,75;254.206,75;10.731,25
22.11.2022;23.11.2022;325.600,25;200.809,25;12.743,00
23.11.2022;24.11.2022;316.124,50;203.765,25;15.354,75
24.11.2022;25.11.2022;303.732,75;255.252,50;13.770,25
25.11.2022;26.11.2022;298.288,25;238.714,50;10.126,75
26.11.2022;27.11.2022;253.655,50;203.023,25;6.949,75
27.11.2022;28.11.2022;244.773,25;139.523,75;16.748,25
28.11.2022;29.11.2022;324.169,75;174.472,75;11.117,00
29.11.2022;30.11.2022;311.600,25;259.185,50;10.981,75
30.11.2022;01.12.2022;301.951,50;263.581,50;14.237,00
01.12.2022;02.12.2022;304.542,50;286.979,25;11.956,25
02.12.2022;03.12.2022;312.546,50;242.007,25;8.384,00
03.12.2022;04.12.2022;282.786,25;237.426,50;8.337,25
04.12.2022;05.12.2022;262.945,50;201.922,25;10.891,50
05.12.2022;06.12.2022;307.506,25;272.953,00;9.845,75
06.12.2022;07.12.2022;307.089,75;264.463,00;11.050,00
07.12.2022;08.12.2022;318.500,00;174.175,00;12.828,50
08.12.2022;09.12.2022;309.349,75;239.574,25;12.086,75
09.12.2022;10.12.2022;305.619,25;292.647,50;11.270,25
10.12.2022;11.12.2022;271.528,00;259.945,50;12.412,75
11.12.2022;12.12.2022;271.804,00;241.505,50;13.159,50
12.12.2022;13.12.2022;319.705,50;250.600,50;11.892,00
13.12.2022;14.12.2022;327.552,75;271.141,75;14.367,25
14.12.2022;15.12.2022;335.357,00;256.049,00;15.278,50
15.12.2022;16.12.2022;324.290,00;277.050,50;14.957,75
16.12.2022;17.12.2022;313.371,50;292.063,75;9.231,75
17.12.2022;18.12.2022;286.879,50;266.503,00;6.154,00
18.12.2022;19.12.2022;290.562,75;183.501,00;7.599,25
19.12.2022;20.12.2022;330.505,25;104.608,00;13.610,50
20.12.2022;21.12.2022;318.388,25;93.895,25;12.122,75
21.12.2022;22.12.2022;284.576,00;154.491,25;9.234,25
22.12.2022;23.12.2022;280.777,50;142.197,25;11.443,00
23.12.2022;24.12.2022;266.495,25;180.307,50;11.447,75
24.12.2022;25.12.2022;223.811,50;102.850,25;14.479,75
25.12.2022;26.12.2022;222.638,25;106.380,50;14.897,00
26.12.2022;27.12.2022;238.829,25;25.412,75;18.517,50
27.12.2022;28.12.2022;277.216,25;35.939,50;13.584,50
28.12.2022;29.12.2022;275.564,00;30.709,00;14.350,00
29.12.2022;30.12.2022;271.731,50;-1.646,00;16.165,25
30.12.2022;31.12.2022;268.652,25;20.214,25;10.351,75
31.12.2022;01.01.2023;249.311,25;-16.967,00;21.867,75
